crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
06/01/2019,20:00:00,MANHATTAN,10034,NA,NA,NA,Riverside drive,Seaman avenue,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4143266,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
07/10/2017,18:15:00,MANHATTAN,10001,40.75119,-73.99419,"(40.75119, -73.99419)",NA,NA,450       8 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3709003,Sedan,Dump,NA,NA,NA
11/10/2013,22:58:00,MANHATTAN,10021,40.7704232,-73.9622113,"(40.7704232, -73.9622113)",EAST 72 STREET,LEXINGTON AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,50838,SPORT UTILITY / STATION WAGON,TAXI,NA,NA,NA
03/14/2020,16:28:00,NA,NA,40.76154,-73.9556,"(40.76154, -73.9556)",FDR DRIVE,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4300145,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
05/09/2016,19:05:00,STATEN ISLAND,10306,40.57969,-74.100395,"(40.57969, -74.100395)",HYLAN BOULEVARD,HUNTER AVENUE,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3439616,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
08/30/2020,14:57:00,BROOKLYN,11208,40.6905,-73.87096,"(40.6905, -73.87096)",JAMAICA AVENUE,LINCOLN AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4343763,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
10/21/2013,09:18:00,MANHATTAN,10013,40.7237466,-74.0061151,"(40.7237466, -74.0061151)",WATTS STREET,VARICK STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4128,PASSENGER VEHICLE,TAXI,NA,NA,NA
07/22/2012,19:40:00,NA,NA,40.6887701,-73.999062,"(40.6887701, -73.999062)",NA,NA,NA,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,NA,NA,2975672,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA
09/25/2013,18:07:00,STATEN ISLAND,10306,40.5744137,-74.1155207,"(40.5744137, -74.1155207)",SOUTH RAILROAD AVENUE,JACQUES AVENUE,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,299606,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
06/24/2014,20:18:00,MANHATTAN,10075,40.7707099,-73.9509327,"(40.7707099, -73.9509327)",EAST 78 STREET,YORK AVENUE,NA,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,NA,NA,NA,357336,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
12/18/2018,12:23:00,BRONX,10462,40.8368,-73.85334,"(40.8368, -73.85334)",NA,NA,1517      PURDY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4047400,Sedan,Sedan,NA,NA,NA
10/01/2014,06:45:00,BRONX,10470,40.8953759,-73.8635575,"(40.8953759, -73.8635575)",EAST 233 STREET,WEBSTER AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,1032298,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
07/06/2017,18:30:00,NA,NA,40.7135,-73.75607,"(40.7135, -73.75607)",JAMAICA AVENUE,NA,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unsafe Speed,NA,NA,NA,3706339,Sedan,Sedan,NA,NA,NA
09/05/2016,16:25:00,BROOKLYN,11203,40.655514,-73.927864,"(40.655514, -73.927864)",LENOX ROAD,EAST 53 STREET,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,Unspecified,NA,NA,3514052,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
06/30/2015,15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3250938,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
05/14/2017,19:00:00,BRONX,10462,40.847,-73.85871,"(40.847, -73.85871)",MORRIS PARK AVENUE,FOWLER AVENUE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3670099,Sedan,Taxi,NA,NA,NA
12/15/2022,15:10:00,NA,NA,40.849407,-73.900894,"(40.849407, -73.900894)",VALENTINE AVENUE,NA,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4592262,Sedan,NA,NA,NA,NA
12/21/2019,22:35:00,NA,NA,40.611095,-74.11467,"(40.611095, -74.11467)",STATEN ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,NA,NA,NA,4263183,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
05/31/2017,14:34:00,MANHATTAN,10030,40.822685,-73.942024,"(40.822685, -73.942024)",NA,NA,2726      8 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3681877,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
07/02/2020,17:10:00,BROOKLYN,11228,40.619987,-74.0206,"(40.619987, -74.0206)",84 STREET,7 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4326123,Sedan,NA,NA,NA,NA
05/09/2017,17:00:00,NA,NA,40.74548,-73.97034,"(40.74548, -73.97034)",FDR DRIVE,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3666450,Sedan,Sedan,NA,NA,NA
12/03/2013,09:35:00,QUEENS,11411,40.7000315,-73.7458889,"(40.7000315, -73.7458889)",115 AVENUE,208 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,226531,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
03/12/2019,08:25:00,NA,NA,40.770256,-73.91586,"(40.770256, -73.91586)",33 STREET,ASTORIA BOULEVARD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4095428,Box Truck,Sedan,NA,NA,NA
02/16/2013,02:53:00,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3017291,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
06/15/2014,08:30:00,QUEENS,11414,40.6514822,-73.8331318,"(40.6514822, -73.8331318)",164 AVENUE,98 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,352586,PASSENGER VEHICLE,NA,NA,NA,NA
12/13/2017,08:45:00,NA,NA,40.71974,-73.86261,"(40.71974, -73.86261)",FITCHETT STREET,NA,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3808656,Bus,Sedan,NA,NA,NA
02/20/2016,12:00:00,BROOKLYN,11231,40.6775949,-74.0175359,"(40.6775949, -74.0175359)",FERRIS STREET,VAN DYKE STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3391883,FIRE TRUCK,PASSENGER VEHICLE,NA,NA,NA
07/01/2012,13:00:00,NA,NA,NA,NA,NA,GUIDER AVENUE,EAST 12 STREET,NA,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,NA,NA,NA,116287,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,NA,NA,NA
09/06/2022,16:00:00,BROOKLYN,11236,40.632343,-73.91353,"(40.632343, -73.91353)",NA,NA,947       EAST 77 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4564080,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
01/10/2018,15:00:00,BROOKLYN,11212,40.658417,-73.90978,"(40.658417, -73.90978)",NA,NA,513       BRISTOL STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3842149,Sedan,Sedan,NA,NA,NA
03/24/2017,12:00:00,BROOKLYN,11219,40.633083,-74.00558,"(40.633083, -74.00558)",FORT HAMILTON PARKWAY,60 STREET,NA,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,3638667,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
12/26/2015,04:00:00,NA,NA,40.6657321,-73.7537515,"(40.6657321, -73.7537515)",NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3360420,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
01/10/2017,15:40:00,BROOKLYN,11223,40.598312,-73.96119,"(40.598312, -73.96119)",CONEY ISLAND AVENUE,AVENUE U,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,3596687,Sedan,NA,NA,NA,NA
04/24/2023,07:50:00,STATEN ISLAND,10301,40.618282,-74.105194,"(40.618282, -74.105194)",CLOVE ROAD,CHESHIRE PLACE,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4623633,Sedan,NA,NA,NA,NA
06/09/2018,17:45:00,QUEENS,11101,40.73687,-73.928505,"(40.73687, -73.928505)",HUNTERS POINT AVENUE,38 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3917704,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
03/02/2013,10:10:00,BRONX,10462,40.8472799,-73.8677116,"(40.8472799, -73.8677116)",RHINELANDER AVENUE,VICTOR STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,104418,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
01/21/2023,17:39:00,QUEENS,11422,40.66561,-73.73568,"(40.66561, -73.73568)",FRANCIS LEWIS BOULEVARD,SUNRISE HIGHWAY,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4599355,Sedan,Sedan,NA,NA,NA
06/29/2018,14:45:00,NA,NA,NA,NA,NA,PETERCA PLACE,20 AVENUE,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3931892,Sedan,Sedan,NA,NA,NA
11/26/2022,22:29:00,BROOKLYN,11208,40.6769,-73.87959,"(40.6769, -73.87959)",LIBERTY AVENUE,ATKINS AVENUE,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4585426,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
10/03/2015,22:12:00,QUEENS,11414,40.6544979,-73.848398,"(40.6544979, -73.848398)",161 AVENUE,83 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3308864,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
11/08/2021,04:40:00,BRONX,10457,40.846783,-73.907394,"(40.846783, -73.907394)",WEEKS AVENUE,EAST 175 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,NA,NA,4475876,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
05/27/2014,08:10:00,NA,NA,NA,NA,NA,NA,NA,PARKING LOT OF 550 HAMILTON AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,342340,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
08/04/2017,16:56:00,NA,NA,40.75747,-73.95583,"(40.75747, -73.95583)",QUEENSBORO BRIDGE LOWER,NA,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3724850,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
02/02/2015,01:13:00,BRONX,10459,40.8251019,-73.8905552,"(40.8251019, -73.8905552)",EAST 165 STREET,HOE AVENUE,NA,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,NA,NA,NA,3162312,LIVERY VEHICLE,PASSENGER VEHICLE,NA,NA,NA
01/27/2016,17:45:00,BROOKLYN,11234,40.618602,-73.9324615,"(40.618602, -73.9324615)",FLATBUSH AVENUE,AVENUE N,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3379021,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
01/14/2015,13:26:00,MANHATTAN,10029,40.7885324,-73.9532091,"(40.7885324, -73.9532091)",MADISON AVENUE,EAST 98 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3153712,PASSENGER VEHICLE,TAXI,NA,NA,NA
06/05/2018,18:55:00,NA,NA,40.731304,-73.925964,"(40.731304, -73.925964)",BROOKLYN QUEENS EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,3915020,Sedan,Pick-up Truck,NA,NA,NA
05/23/2018,20:45:00,NA,NA,40.72545,-73.837776,"(40.72545, -73.837776)",GRAND CENTRAL PKWY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3906186,Sedan,Sedan,NA,NA,NA
10/21/2019,11:25:00,QUEENS,11422,40.665558,-73.72985,"(40.665558, -73.72985)",SUNRISE HIGHWAY,HOOK CREEK BOULEVARD,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,NA,NA,NA,4226985,Taxi,Station Wagon/Sport Utility Vehicle,NA,NA,NA
05/27/2016,01:17:00,MANHATTAN,10002,40.719970000000004,-73.992905,"(40.71997, -73.992905)",CHRYSTIE STREET,DELANCEY STREET,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3679683,Taxi,Bike,NA,NA,NA
10/12/2017,09:55:00,STATEN ISLAND,10314,40.6101,-74.11668,"(40.6101, -74.11668)",SLOSSON AVENUE,LORTEL AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,3768195,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
06/20/2013,14:00:00,QUEENS,11004,40.7480206,-73.7053709,"(40.7480206, -73.7053709)",267 STREET,79 AVENUE,NA,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,NA,NA,NA,224136,PICK-UP TRUCK,PASSENGER VEHICLE,NA,NA,NA
07/25/2016,08:30:00,NA,NA,40.77226,-73.92591,"(40.77226, -73.92591)",21 STREET,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3490483,4 dr sedan,Box Truck,NA,NA,NA
11/27/2017,22:00:00,QUEENS,11417,40.674587,-73.85931,"(40.674587, -73.85931)",SUTTER AVENUE,77 STREET,NA,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,NA,NA,3798613,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,NA,NA
09/29/2017,07:20:00,MANHATTAN,10011,40.743137,-74.004654,"(40.743137, -74.004654)",NA,NA,412       WEST 17 STREET,0,0,0,0,0,0,0,0,View Obstructed/Limited,Other Vehicular,NA,NA,NA,3759683,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/16/2019,11:20:00,BROOKLYN,11219,40.62332,-73.99713,"(40.62332, -73.99713)",65 STREET,15 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4115721,Sedan,Box Truck,NA,NA,NA
05/08/2017,15:00:00,QUEENS,11420,40.679085,-73.82634,"(40.679085, -73.82634)",111 AVENUE,113 STREET,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,3666044,Sedan,Sedan,NA,NA,NA
12/04/2012,09:22:00,QUEENS,11373,40.7440594,-73.8834706,"(40.7440594, -73.8834706)",PETTIT AVENUE,LAYTON STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,NA,256118,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,NA
06/08/2021,18:40:00,STATEN ISLAND,10304,40.62962,-74.07667,"(40.62962, -74.07667)",BAY STREET,WAVE STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4425232,Sedan,NA,NA,NA,NA
09/13/2016,16:30:00,NA,NA,40.778946,-73.96231,"(40.778946, -73.96231)",EAST 82 STREET,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3519385,Sedan,Sedan,NA,NA,NA
11/15/2020,02:00:00,NA,NA,40.75206,-73.854256,"(40.75206, -73.854256)",NA,NA,112-23    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4368573,Sedan,Sedan,NA,NA,NA
11/24/2018,11:35:00,QUEENS,11103,40.756344,-73.91342,"(40.756344, -73.91342)",BROADWAY,47 STREET,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4031766,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
01/17/2016,19:49:00,NA,NA,NA,NA,NA,24 AVENUE,SHORE PARKWAY,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,3372327,SPORT UTILITY / STATION WAGON,NA,NA,NA,NA
11/23/2022,14:52:00,NA,NA,40.60827,-73.94232,"(40.60827, -73.94232)",HARING STREET,AVENUE R,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4584288,Sedan,Bus,NA,NA,NA
03/08/2013,12:30:00,QUEENS,11433,40.7044239,-73.7928495,"(40.7044239, -73.7928495)",ARCHER AVENUE,MERRICK BOULEVARD,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,210373,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
04/03/2018,23:00:00,MANHATTAN,10024,40.783844,-73.979996,"(40.783844, -73.979996)",WEST 79 STREET,BROADWAY,NA,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,NA,NA,NA,3875615,Station Wagon/Sport Utility Vehicle,Taxi,NA,NA,NA
10/02/2014,09:12:00,MANHATTAN,10065,40.7639373,-73.9619046,"(40.7639373, -73.9619046)",NA,NA,1226 2 AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,NA,NA,NA,1347695,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),NA,NA,NA
09/15/2019,16:06:00,BROOKLYN,11213,40.66955,-73.94497,"(40.66955, -73.94497)",BROOKLYN AVENUE,EASTERN PARKWAY,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,4213754,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
11/03/2014,05:45:00,NA,NA,40.7364125,-73.9285423,"(40.7364125, -73.9285423)",NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3046982,PASSENGER VEHICLE,OTHER,NA,NA,NA
10/25/2022,19:20:00,NA,NA,40.70313,-73.816795,"(40.70313, -73.816795)",VAN WYCK EXPWY,NA,NA,2,0,0,0,0,0,2,0,Unspecified,NA,NA,NA,NA,4576260,Van,Box Truck,NA,NA,NA
06/22/2015,11:20:00,NA,NA,40.5913969,-73.9078675,"(40.5913969, -73.9078675)",NA,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3246437,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
09/06/2016,12:28:00,QUEENS,11421,40.69435,-73.85597,"(40.69435, -73.85597)",89 STREET,86 ROAD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,NA,NA,NA,3533316,Sedan,Sedan,NA,NA,NA
09/14/2017,16:30:00,NA,NA,40.711227,-73.72826,"(40.711227, -73.72826)",CROSS ISLAND PARKWAY,HEMPSTEAD AVENUE,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,3750113,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
07/09/2019,16:00:00,BROOKLYN,11208,40.67222,-73.87593,"(40.67222, -73.87593)",NA,NA,1143      SUTTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4168942,Sedan,NA,NA,NA,NA
03/28/2017,10:10:00,MANHATTAN,10013,40.722878,-74.008095,"(40.722878, -74.008095)",NA,NA,187       HUDSON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3640918,Tractor Truck Diesel,Sedan,NA,NA,NA
05/11/2019,17:30:00,BROOKLYN,11234,40.6109,-73.925224,"(40.6109, -73.925224)",AVENUE T,HENDRICKSON STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,NA,NA,NA,4130819,Sedan,Sedan,NA,NA,NA
12/18/2014,19:55:00,QUEENS,11372,40.7491627,-73.889904,"(40.7491627, -73.889904)",37 AVENUE,76 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3140924,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
01/15/2020,06:30:00,NA,NA,NA,NA,NA,95 I east,riverside drive,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4273440,Sedan,NA,NA,NA,NA
10/26/2021,16:25:00,BROOKLYN,11226,40.648674,-73.95228,"(40.648674, -73.95228)",NA,NA,888       ROGERS AVENUE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4471304,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
01/27/2019,10:50:00,NA,NA,40.771076,-73.91872,"(40.771076, -73.91872)",HOYT AVENUE SOUTH,NA,NA,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,NA,NA,NA,4069840,Sedan,Sedan,NA,NA,NA
07/22/2015,16:30:00,NA,NA,40.5840139,-73.9858637,"(40.5840139, -73.9858637)",NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,NA,NA,3263716,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA
12/23/2016,14:36:00,BROOKLYN,11219,40.62349,-74.000534,"(40.62349, -74.000534)",67 STREET,14 AVENUE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3586285,Sedan,Sedan,NA,NA,NA
05/02/2016,08:59:00,NA,NA,40.74312,-73.83627,"(40.74312, -73.83627)",Horace Harding Expy S,NA,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,NA,NA,3434103,4 dr sedan,Tractor Truck Diesel,2 dr sedan,NA,NA
07/06/2015,20:03:00,BROOKLYN,11226,40.6529272,-73.9593299,"(40.6529272, -73.9593299)",FLATBUSH AVENUE,CATON AVENUE,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3253670,SPORT UTILITY / STATION WAGON,SCOOTER,NA,NA,NA
02/20/2021,10:30:00,QUEENS,11429,40.70334,-73.73816,"(40.70334, -73.73816)",MURDOCK AVENUE,219 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4394983,Sedan,NA,NA,NA,NA
08/05/2016,16:00:00,MANHATTAN,10022,40.75892,-73.97426,"(40.75892, -73.97426)",NA,NA,40        EAST 52 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,NA,NA,NA,3502797,Taxi,Taxi,NA,NA,NA
06/09/2015,18:33:00,BROOKLYN,11219,40.6301276,-73.9900458,"(40.6301276, -73.9900458)",15 AVENUE,53 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3236700,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
08/02/2021,19:50:00,BRONX,10455,40.815502,-73.89958,"(40.815502, -73.89958)",NA,NA,724       BECK STREET,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4443734,Commercial,NA,NA,NA,NA
03/31/2013,20:39:00,BROOKLYN,11235,40.5830814,-73.9543646,"(40.5830814, -73.9543646)",EAST 14 STREET,NEPTUNE AVENUE,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,118618,SPORT UTILITY / STATION WAGON,NA,NA,NA,NA
09/03/2012,15:30:00,NA,NA,40.6906586,-73.8891704,"(40.6906586, -73.8891704)",NA,NA,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3003486,PASSENGER VEHICLE,MOTORCYCLE,NA,NA,NA
10/06/2019,15:30:00,NA,NA,40.803123,-73.94045,"(40.803123, -73.94045)",PARK AVENUE,NA,NA,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4218431,Sedan,Sedan,NA,NA,NA
10/23/2014,21:15:00,BRONX,10455,40.820822,-73.9156111,"(40.820822, -73.9156111)",EAST 156 STREET,MELROSE AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,2813025,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
08/20/2017,19:08:00,NA,NA,40.678158,-73.90862,"(40.678158, -73.90862)",FULTON STREET,NA,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,NA,NA,NA,3736906,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
03/22/2013,17:00:00,NA,NA,40.5861006,-73.9323639,"(40.5861006, -73.9323639)",NA,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,2943933,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
10/31/2019,13:30:00,QUEENS,11369,40.770332,-73.87608,"(40.770332, -73.87608)",DITMARS BOULEVARD,94 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4233356,Taxi,Taxi,NA,NA,NA
